_key,alternativeNames,createdAt,gadm,geojson.geometry.type,geojson.geometry.coordinates,geojson.type,geojson.properties,issues,name,social.rating,social.totalComments,touristic,type,updatedAt
"517",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.056667,20.605278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chechmilú",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"518",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.050833,20.626667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chincanul",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"519",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.080556,20.599722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Guadalupe",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"52",[],"2017-06-26T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.273518,20.57702],"Feature",{},[],"Bekal",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"520",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.041111,20.62],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Hosil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"521",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.020278,20.564722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Koxol",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"522",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.077222,20.601667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kunche",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"523",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.033889,20.615833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kusan",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"524",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.033056,20.608889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kutzi",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"525",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-88.997778,20.556944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mucuy",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"526",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.050556,20.605833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcabdzo",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"527",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.038611,20.532778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Geron",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"528",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-88.909167,20.593611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Cru",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"529",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-88.943333,20.588889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Temozón",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"53",[],"2017-06-26T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.2818,20.56245],"Feature",{},[],"Peedka",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"530",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.111667,20.6075],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Toho",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"531",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.086111,20.601944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Tzabnaj",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"532",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.071389,20.605],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"533",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.080556,20.596944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ya",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"534",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.077222,20.601944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yaxdzonot",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"535",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.0175,20.588611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yax-Ha",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"536",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.72_1","Point",[-89.139444,21.098333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cenote",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"537",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.72_1","Point",[-89.142222,21.095556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Concepció",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"538",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.9_1","Point",[-89.164722,21.130833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Popola",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"539",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.72_1","Point",[-89.129167,21.067222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Nabuy",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"54",[],"2016-04-10T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.36495,20.5392],"Feature",{},[],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"540",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.74_1","Point",[-89.325833,20.952222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Haltunich",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"541",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.443611,20.641111],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Burro",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"542",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.437222,20.64],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Burro I",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"543",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.344167,20.641389],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cruz Chen",,4,false,"CENOTE","2021-05-16T23:59:17.680Z"
"544",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.398056,20.715278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dziuil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"545",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.455833,20.7325],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kukula",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"546",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.409444,20.679444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Uhua",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"547",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.76_1","Point",[-89.450278,20.734444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Cach",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"548",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.78_1","Point",[-89.133333,21.041944],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ebis",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"549",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.78_1","Point",[-89.132778,21.029722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Lu",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"55",[],"2016-05-05T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.285945,20.805801],"Feature",{},[],"Dzitox",3,5,true,"CENOTE","2021-05-16T23:59:17.680Z"
"550",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.78_1","Point",[-89.098611,21.024444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Mamey",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"551",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.78_1","Point",[-89.126667,21.021667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcaba",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"552",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.169167,20.582222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chacsinin",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"553",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.158333,20.577222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chin Sac",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"554",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.171389,20.589444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Kankabdzo",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"555",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.273611,20.557778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Keska",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"556",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.246111,20.642222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ox",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"557",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.162222,20.579444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sac Nicte",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"558",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.158333,20.587222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcaba",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"559",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.230833,20.633889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Suytulche",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"56",[],"2016-05-05T06:00:00.000Z","Gadm/MEX.31.67_1","Point",[-89.3514444444,20.8309166667],"Feature",{},[],"Rancho Bacalar",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"560",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.1525,20.58],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ti Muul",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"561",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.356667,20.595],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Timul 2",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"562",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.24_1","Point",[-89.3575,20.591389],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Ti",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"563",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.274722,20.574722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"564",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.69_1","Point",[-89.184167,20.588611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"565",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.80_1","Point",[-89.237778,20.604167],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Mozon",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"566",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.36_1","Point",[-89.237778,20.625833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Pechil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"567",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.81_1","Point",[-88.261389,20.609722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen Usil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"568",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.92_1","Point",[-88.393611,20.439722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chibilub",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"569",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.81_1","Point",[-88.310833,20.580833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dolo",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"57",[],"2016-05-06T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.243837,20.815969],"Feature",{},[],"Cenote clinica IMSS",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"570",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.81_1","Point",[-88.450278,20.481667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Muchucuxc",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"571",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.14_1","Point",[-88.513333,20.46],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Kochil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"572",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.81_1","Point",[-88.455278,20.450556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xuxcab",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"573",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.12_1","Point",[-88.698611,21.108889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chun Ayua",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"574",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.12_1","Point",[-88.716389,21.097778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cristal",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"575",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.12_1","Point",[-88.719722,21.084722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Haydzonot",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"576",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.138611,20.930556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Aktun Bat",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"577",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.927778,20.947222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Becal",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"578",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.9275,20.940278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Cajun",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"579",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.048611,20.869167],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chachadzo",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"58",[],"2016-05-06T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.2006666667,20.7870277778],"Feature",{},[],"Kanstalbai",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"580",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.949722,20.945833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chechmil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"581",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.188333,20.946389],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Chen",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"582",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.988611,20.950278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Conafrut",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"583",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.935,20.938889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzadz",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"584",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.046944,20.867778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzadzirio",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"585",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.053333,20.839444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzalbay",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"586",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.050833,20.869722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzitnup",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"587",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.034722,20.839722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Dzul",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"588",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.865,20.955833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Esuerso",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"589",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.1725,20.823056],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Hubiku",,489,false,"CENOTE","2021-05-16T23:59:17.680Z"
"59",[],"2016-05-06T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.181813,20.791737],"Feature",{},[],"Sahcabá",4.8,5,true,"CENOTE","2021-05-16T23:59:17.680Z"
"590",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.09,20.852222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Hunuku",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"591",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.164167,20.810556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"K",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"592",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.932778,20.920556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Keh Balam",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"593",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.124722,20.815278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcaba",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"594",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.129444,20.817222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sahcaba I",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"595",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.152778,20.958333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sakbakeka",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"596",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.921111,20.938333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Andre",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"597",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.930278,20.929722],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Jose",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"598",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.934167,20.938611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Marti",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"599",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.934444,20.933056],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Luc",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"6",[],"2015-04-17T00:00:00.000Z","Gadm/MEX.31.1_1","Point",[-89.7416777778,20.6729888889],"Feature",{},[],"Yax Há",,9,true,"CENOTE","2021-05-16T23:59:17.680Z"
"60",[],"2016-05-06T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.2083333333,20.8181944444],"Feature",{},[],"Pirey",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"600",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.143056,20.86],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Santa Rit",4.555555555555555,27,true,"CENOTE","2021-05-16T23:59:17.680Z"
"601",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.878889,20.953056],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Siempre V",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"602",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.939722,20.920833],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Tak Bi Ha",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"603",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.019167,20.887222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Canchec",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"604",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.161944,20.921667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Cosil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"605",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.233889,20.928611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Eb",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"606",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.914167,20.939167],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Ebil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"607",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.188056,20.855556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Ekil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"608",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.095,20.950556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Kail",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"609",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.884167,20.950556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xkatil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"61",[],"2015-09-18T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.215312,20.739449],"Feature",{},[],"Subinteh/Polabán",4.25,4,true,"CENOTE","2021-05-16T23:59:17.680Z"
"610",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.160278,20.92],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Makulan",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"611",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.180833,20.839444],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Tukil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"612",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.180556,20.842778],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X-Tukilch",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"613",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.966111,20.870556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xtut",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"614",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-88.182222,20.923333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yodzil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"615",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.85_1","Point",[-87.866111,20.943333],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yokdzonot",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"616",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.86_1","Point",[-89.039167,21.082222],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Xtres",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"617",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-89.921667,20.968056],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Alber",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"618",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.38_1","Point",[-89.930833,20.950278],"Feature",{},["GEOTAG_NOT_VERIFIED"],"San Anton",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"619",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.86_1","Point",[-89.073333,21.053889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Convento",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"62",[],"2016-05-07T06:00:00.000Z","Gadm/MEX.31.34_1","Point",[-89.1864722222,20.7615555556],"Feature",{},[],"Grutas Sahnacat",,0,true,"CENOTE","2021-05-16T23:59:17.680Z"
"620",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.88_1","Point",[-89.102222,21.068056],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Yohok",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"621",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.89_1","Point",[-89.495278,20.288889],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Sayabtama",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"622",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.534722,20.658611],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Balancanche",4.560714285714286,280,false,"CENOTE","2021-05-16T23:59:17.680Z"
"623",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.104_1","Point",[-88.636389,20.721667],"Feature",{},["GEOTAG_NOT_VERIFIED"],"Usil",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
"624",[],"2019-06-27T06:00:00.000Z","Gadm/MEX.31.91_1","Point",[-88.589167,20.690556],"Feature",{},["GEOTAG_NOT_VERIFIED"],"X",,0,false,"CENOTE","2021-05-16T23:59:17.680Z"
